question,answer
Where did languages from overseas get some of their words from?,Languages from overseas got some of their words from languages that Cork's inhabitants encountered at home and abroad.
What had no delays?,Adenauer's visit to the USA had no delays.
How many words for green does Thai have?,Thai has two words for green: เขียว (khīeow) and สีเขียว (sī khīeow).
Which three countries was Victoria trying to improve relations between?,"France, Britain, and Ireland."
What was the ethnicity of the people executed in the second-smallest mass execution in US history?,The people executed in the second-smallest mass execution in US history were African-American soldiers.
When was the Federal Republic of France created?,"The Federal Republic of France was not created. France is a unitary republic, not a federal republic like Germany."
Where is Stop TB Partnership working?,"Stop TB Partnership is working globally to accelerate progress towards the elimination of tuberculosis. They work in partnership with governments, civil society organizations, and other stakeholders in over 100 countries to implement TB prevention and control programs."
After who philosophy was never the same again in France?,Voltaire
What are the primary goals of the foundation in Seattle?,"The primary goals of the foundation in Seattle are to enhance healthcare, reduce extreme poverty, expand educational opportunities, and increase access to information technology both globally and in America."
What years were journeys similar to the King trip to Melvern Hills made?,"Similar journeys to the King trip to Melvern Hills were made in the years 1832, 1833, 1834, and 1835."
What did Pope Pius II do to Velletri and Ostia in 1914?,"Pope Pius X separated Velletri and Ostia in 1914, decreeing that the suburbicarian see of Ostia would be added to the see held by the Dean of the College of Cardinals. This decision resulted in there being only six cardinal bishops instead of seven."
How many symptoms do people with diabetes typically report?,"On average, people with diabetes typically report around 2.2 symptoms."
