question,answer,reference
When does the movie summer of 84 come out?,"""Summer of 84"" was released on August 10, 2018.","Disambiguation 1. Question: When did the movie Summer of '84 first release at the Sundance Festival? Answer:January 22, 2018
Disambiguation 2. Question: When did the movie Summer of '84 first release throughout the US? Answer:August 10, 2018
"
When was i dont wanna miss a thing released?,"""I Don't Want to Miss a Thing"" was released on June 23, 1998.","Disambiguation 1. Question: When was the album I don't wanna miss a thing released? Answer:February 9, 1999
Disambiguation 2. Question: When was the song from Armageddon, I don't want to miss a thing, released in the US? Answer:August 18, 1998
Disambiguation 3. Question: When was the song from Armageddon, I don't want to miss a thing, released in the UK? Answer:August 31, 1998
"
What type of volcano is mt. pinatubo?,Mount Pinatubo is a stratovolcano.,"Disambiguation 1. Question: What type of volcano is mt. pinatubo in terms of activity? Answer:active volcano
Disambiguation 2. Question: What type of conical volcano is mt. pinatubo? Answer:composite volcano
"
Where did the us test nuclear weapons in the pacific?,The US tested nuclear weapons in the Pacific at the Bikini Atoll in the Marshall Islands.,"Disambiguation 1. Question: Where in the World War II Combat Zone did the us test nuclear weapons in the pacific? Answer:Hiroshima, Japan
Disambiguation 2. Question: Where in the Pacific Proving Grounds did the us test nuclear weapons in the pacific? Answer:Kiritimati, Kiribati
Disambiguation 3. Question: Where in the Aleutain Islands did the us test nuclear weapons in the pacific? Answer:Amchitka Island
"
What was the capital city of the aztec empire?,"The capital city of the Aztec Empire was Tenochtitlan, located on an island in Lake Texcoco in present-day Mexico City.","Disambiguation 1. Question: What were the capital cities of the aztec empire initially? Answer:Tlacopan
Disambiguation 2. Question: What was the most important capital city of the aztec empire? Answer:Tenochtitlan
"
Who is the singer for system of a down?,The singer for System of a Down is Serj Tankian.,"Disambiguation 1. Question: Who is the lead singer for system of a down? Answer:Serj Tankian
Disambiguation 2. Question: Who is the co-lead singer for system of a down? Answer:Daron Vartan Malakian
Disambiguation 3. Question: Who is the backing singer for system of a down? Answer:Shavo Odadjian
"
Who is the winner of zumbo's just desserts?,The winner of Zumbo's Just Desserts was Kate.,"Disambiguation 1. Question: Who is the winner in season 1 of zumbo's just desserts? Answer:Kate
Disambiguation 2. Question: Who is the winner in season 2 of zumbo's just desserts? Answer:Catherine
"
Greatest number of tour de france stage wins?,"Eddy Merckx holds the record for the greatest number of Tour de France stage wins, with a total of 34 stage victories throughout his career.","Disambiguation 1. Question: Who has the greatest number of stage wins ever in the tour de france? Answer:Eddy Merckx
Disambiguation 2. Question: What country has the greatest number of stage wins ever in the tour de frane? Answer:France
Disambiguation 3. Question: Who has won the most stages in the tour de France in a single year? Answer:Charles Pélissier, Eddy Merckx, Freddy Maetens
"
Who has the power to launch nuclear weapons in the us?,The President of the United States has the sole authority to launch nuclear weapons in the US.,"Disambiguation 1. Question: Who has the power to launch nuclear weapons in the us if the United States is under attack by a nuclear-capable adversary? Answer:the President
Disambiguation 2. Question: Who has the power to launch nuclear weapons in the us if the President is alive, other than the President? Answer:Secretary of Defense
Disambiguation 3. Question: Which general has the power to launch nuclear weapons in the us during the Cuban Missile Crisis? Answer:General Thomas Power
Disambiguation 4. Question: Who has the power to launch nuclear weapons in the us if the President has been killed but the Vice President has not been killed? Answer:the Vice President
Disambiguation 5. Question: Who has the power to launch nuclear weapons in the us if the President and Vice President have been killed but the Speaker of the House of Representatives has not been killed? Answer:the Speaker of the House of Representatives
"
What was the number one song on june 17 1999?,"The number one song on June 17, 1999, was ""If You Had My Love"" by Jennifer Lopez.","Disambiguation 1. Question: What was the number one song on billboard hot 100 on june 17 1999? Answer:If You Had My Love
Disambiguation 2. Question: What was the hot country singles number one song on june 17 1999? Answer:Please Remember Me
Disambiguation 3. Question: What was the number one song in canada on june 17 1999? Answer:Livin' la Vida Loca
Disambiguation 4. Question: What was the number one song in australia on june 17 1999? Answer:All I Wanna Do Is Make Love to You
Disambiguation 5. Question: What was the number one song in the UK on june 17 1999? Answer:Everybody's Free (To Wear Sunscreen)
Disambiguation 6. Question: What was the billboard mainstream rock number one song on june 17 1999? Answer:Lit Up
Disambiguation 7. Question: What was the hot R&B singles number one song on june 17 1999? Answer:Fortunate
"
Where did smokey the bear live after the fire?,"Smokey the Bear lived at the National Zoo in Washington, D.C. after the fire.","Disambiguation 1. Question: Where did smokey the bear live immediately after the fire? Answer:Santa Fe
Disambiguation 2. Question: What zoo did smokey the bear live immediately after the fire? Answer:National Zoo
"
What is the most popular sport played in australia?,The most popular sport played in Australia is Australian Rules Football (AFL).,"Disambiguation 1. Question: What is the most popular spectator sport played in New South Wales and Queensland, australia? Answer:rugby league and rugby union football codes
Disambiguation 2. Question: What is the most popular spectator sport played in New South Victoria, Tasmania, South Australia, North Territory, and Western Australia? Answer:Australian rules football
Disambiguation 3. Question: What is the most popular non-organized sport in australia for children? Answer:bike riding
Disambiguation 4. Question: What is the most popular sport activity in australia for adult men? Answer:Walking
Disambiguation 5. Question: What is the most popular sport activity in australia for adult women? Answer:Walking
Disambiguation 6. Question: What is the most popular sport to play in australia? Answer:Cricket
"
Who sang come on feel the noise first?,"""Come On Feel the Noise"" was originally performed by the British rock band Slade in 1973.","Disambiguation 1. Question: What band sang Cum On Feel the Noize first? Answer:Slade
Disambiguation 2. Question: What singer sang Cum On Feel the Noize first? Answer:Noddy Holder
"
Who has the most points in nba finals history?,LeBron James currently holds the record for the most points scored in NBA Finals history.,"Disambiguation 1. Question: Who has the most points in one game in NBA finals history? Answer:Elgin Baylor
Disambiguation 2. Question: Who has the most total points in NBA finals history? Answer:Jerry West
Disambiguation 3. Question: What team has the most points in one game in NBA finals history? Answer:Boston Celtics
"
When does minecraft season 2 episode 2 release?,"Minecraft: Story Mode Season 2 Episode 2 was released on August 15, 2017.","Disambiguation 1. Question: When did Minecraft season 2 episode 2 release for PC, Mac, PS4, Xbox 360, Xbox One, iOS, and Windows 10? Answer:August 15, 2017
Disambiguation 2. Question: When did Minecraft season 2 episode 2 release for Android and FireOS? Answer:August 17, 2017
Disambiguation 3. Question: When did Minecraft season 2 episode 2 release for Nintendo Switch? Answer:November 6, 2018
"
Who has the right to apply for a canadian passport?,Canadian citizens have the right to apply for a Canadian passport.,"Disambiguation 1. Question: Who has the right to apply for a canadian Regular passport? Answer:citizens
Disambiguation 2. Question: Who has the right to apply for a canadian Temporary passport? Answer:Canadian citizens outside Canada
Disambiguation 3. Question: Who has the right to apply for a canadian Special passport? Answer:people representing the Canadian government on official business
Disambiguation 4. Question: Who has the right to apply for a canadian Diplomatic passport? Answer:top ranking government officials
"
Who sings the song don't turn around?,"The song ""Don't Turn Around"" was originally performed by Tina Turner in 1986, but it became more popular when it was covered by Ace of Base in 1994.","Disambiguation 1. Question: Who originally sings the 1986 song don't turn around? Answer:Anna Mae Bullock
Disambiguation 2. Question: Who is famous for singing the minor key version of the song don't turn around? Answer:Ace of Base
"
