question,answer,reference
When did india gain independence from british rule?,"India gained independence from British rule on August 15, 1947.","Disambiguation 1. Question: When did india gain independence from british rule as measured by when the Indian Independence Act gained royal assent? Answer:18 July 1947
Disambiguation 2. Question: On what date did india officially become a sovereign and democratic nation? Answer:15 August 1947
Disambiguation 3. Question: At what time on 15 August 1947 did India officially become a soverign and democratic nation? Answer:12:02 A.M.
Disambiguation 4. Question: When did india gain independence from british rule as measured by when India was no longer a Dominion of the Crown? Answer:26 January 1950
"
How many episodes in marvels runaways season 1?,There are a total of 10 episodes in Marvel's Runaways Season 1.,"Disambiguation 1. Question: How many episodes in season 1 of marvel's runaways tv series? Answer:10
Disambiguation 2. Question: How many episodes in marvels runaways season 2? Answer:13
Disambiguation 3. Question: How many episodes in marvels runaways season 3? Answer:10
Disambiguation 4. Question: How many episodes total in marvels runaway tv series? Answer:33
"
Who sang what we need is a great big melting pot?,"The question is ambiguous as there are multiple songs with similar lyrics. One interpretation could be the song ""Melting Pot"" by Blue Mink, released in 1969, which includes the lyrics ""What we need is a great big melting pot.""","Disambiguation 1. Question: What group originally sang what we need is a great big melting pot? Answer:Blue Mink
Disambiguation 2. Question: Who wrote and sang what we need is a great big melting pot? Answer:Roger Cook
Disambiguation 3. Question: Who was the New Zealand band who sang the number one song what we need is a great big melting pot? Answer:When the Cat's Away
"
Where did they film battle of the network stars?,"The question is ambiguous as it does not specify which version of the Battle of the Network Stars is being referred to. The original Battle of the Network Stars was filmed at Pepperdine University in Malibu, California, while the revived version in 2017 was filmed at the campus of the University of California, Los Angeles (UCLA).","Disambiguation 1. Question: Where was the opening scenes of Battle of the Network Stars filmed? Answer:Burbank Studios
Disambiguation 2. Question: Where were the sports scenes of Battle of the Network Stars filmed? Answer:Pepperdine University
"
American horror story freak show guy with little arms?,"It seems like the question is referring to a character from the TV show ""American Horror Story: Freak Show"" who has little arms. The character you may be referring to is Paul the Illustrated Seal, played by Mat Fraser, who has phocomelia, a condition that results in shortened limbs.","Disambiguation 1. Question: American horror story freak show actor with little arms? Answer:Mat Fraser
Disambiguation 2. Question: American horror story freak show character with little arms? Answer:Paul the Illustrated Seal
"
Where does the saying said the actress to the bishop come from?,"The question is ambiguous as ""said the actress to the bishop"" can be interpreted in different ways. One interpretation is that it is a phrase used humorously to imply a suggestive or inappropriate comment. Another interpretation is that it is a phrase used to indicate a sudden change of topic in a conversation. If you are referring to the origin of the phrase as a humorous or suggestive comment, it is believed to have originated in British English in the early 20th century.","Disambiguation 1. Question: What is the country of origin of the saying said the actress to the bishop come from? Answer:British
Disambiguation 2. Question: Where was the saying said the actress to the bishop popularized? Answer:Royal Air Force c.1944-47
Disambiguation 3. Question: Where may the saying said the actress to the bishop come originate from? Answer:Edwardian era
"
How many dominoes are in a mexican train set?,"The question is ambiguous because it does not specify the size of the Mexican train set. A standard Mexican train set typically contains 91 dominoes, but there are variations in the number of dominoes included in different sets.","Disambiguation 1. Question: How many dominoes are in a mexican train set for 2 players? Answer:Double-six
Disambiguation 2. Question: How many dominoes are in a mexican train set for 2-4 players? Answer:Double-nine
Disambiguation 3. Question: How many dominoes are in a mexican train set for 5-8 players? Answer:Double-twelve
Disambiguation 4. Question: How many dominoes are in a mexican train set for 9-12 players? Answer:Double-fifteen
Disambiguation 5. Question: How many dominoes are in a mexican train set for 13 players? Answer:Double-eighteen
"
Where does russia rank in the world economy?,"The question is ambiguous as it does not specify the specific ranking criteria being referred to. If we are considering Russia's ranking in terms of GDP, Russia is currently ranked as the 11th largest economy in the world. However, if we are considering other factors such as GDP per capita, industrial output, or other economic indicators, the ranking may vary.","Disambiguation 1. Question: Where does Russia rank in the world economy according to IMF? Answer:11th
Disambiguation 2. Question: Where does Russia rank in the world economy according to World Bank? Answer:11th
Disambiguation 3. Question: Where does Russia rank in the world economy according to United Nations? Answer:12th
"
When did they start saying the pledge of allegiance in schools?,"The question is ambiguous because it does not specify a particular country or time period. If we are referring to the United States, the Pledge of Allegiance was first written in 1892 by Francis Bellamy and was officially adopted by Congress in 1942. It has been recited in schools across the United States since then.","Disambiguation 1. Question: When did they first start saying the pledge of allegiance in schools? Answer:October 12 1892
Disambiguation 2. Question: When did they start saying the pledge of allegiance with Under God in schools? Answer:1954
Disambiguation 3. Question: When did they start saying the pledge of allegiance in schools without the bellamy salute? Answer:December 22, 1942
"
Where did the saying dressed up to the nines come from?,"The question is ambiguous as there are multiple theories about the origin of the saying ""dressed up to the nines."" One theory suggests that it originated from the fact that the number nine is considered the highest single-digit number, implying that someone dressed to the nines is dressed in the best possible way. Another theory suggests that it may have originated from the 18th-century British tailoring term ""to the nines,"" which meant to the highest standard of perfection.","Disambiguation 1. Question: What language did the saying dressed up to the nines come from? Answer:Scots
Disambiguation 2. Question: In what 1719 written work did the saying dressed up to the nines come from? Answer:Epistle to Ramsay
Disambiguation 3. Question: In what 1800 written work did the saying dressed up to the nines come from? Answer:Poem on Pastoral Poetry
Disambiguation 4. Question: Where is the possible legendary origin forthe saying dressed up to the nines? Answer:the nine Muses
"
