question,answer,reference
Who is the president of russia right now?,Vladimir Putin is currently serving as the President of Russia.,"Disambiguation 1. Question: Who became President of Russia on 7 May 2012? Answer:Владимир Путин
Disambiguation 2. Question: Who became President of Russia on 7 May 2008? Answer:Дмитрий Медведев
Disambiguation 3. Question: Who became President of Russia on 7 May 2000? Answer:Владимир Путин
"
Who did jaleesa marry on a different world?,"Jaleesa Taylor, played by actress Dawnn Lewis, married Colonel Bradford Taylor, played by actor Glynn Turman, on the TV show ""A Different World.""","Disambiguation 1. Question: Who did Jaleesa marry first on A Different World? Answer:Lamar Collins
Disambiguation 2. Question: Who did Jaleesa marry second on A Different World? Answer:Colonel Bradford Taylor
"
When was the last time uga won a national championship?,"The University of Georgia Bulldogs last won a national championship in football in the 1980 season. They defeated the Notre Dame Fighting Irish in the Sugar Bowl on January 1, 1981, to claim the title.","Disambiguation 1. Question: When was the last time UGA won a national football championship? Answer:1980
Disambiguation 2. Question: When was the last time UGA won a national gymnastics championship? Answer:2009
Disambiguation 3. Question: When was the last time UGA won a national baseball championship? Answer:1990
Disambiguation 4. Question: When was the last time UGA won a national golf championship? Answer:2005
Disambiguation 5. Question: When was the last time UGA won a national women's swimming and diving championship? Answer:2016
Disambiguation 6. Question: When was the last time UGA won a national track and field championship? Answer:2018
Disambiguation 7. Question: When was the last time UGA won a national tennis championship? Answer:2019
Disambiguation 8. Question: When was the last time UGA won a national equestrian championship? Answer:2014
"
Who governed the kingdom of naples and sicily 1815?,The Kingdom of Naples and Sicily was governed by King Ferdinand I of the Two Sicilies in 1815. Ferdinand I ruled over the southern Italian kingdom from 1815 until his death in 1825.,"Disambiguation 1. Question: Who governed the kingdom of naples and sicily at the beginning of 1815? Answer:Murat
Disambiguation 2. Question: Who governed the kingdom of naples and sicily at the end of 1815? Answer:Ferdinand IV
"
When is the sunday times rich list 2018 published?,"The Sunday Times Rich List for 2018 was published on Sunday, May 13th, 2018.","Disambiguation 1. Question: When is the Sunday Times Rich list 2017 published? Answer:7 May 2017
Disambiguation 2. Question: When is the Sunday Times Rich list 2016 published? Answer:24 April 2016
Disambiguation 3. Question: When is the Sunday Times Rich list 2015 published? Answer:26 April 2015
"
Who sang on the banks of the river?,"The band ""The Moody Blues"" sang the song ""Nights in White Satin"" on the banks of the river.","Disambiguation 1. Question: Who sang background on the 1959 song with lyrics on the banks of the river? Answer:Jiles Perry Richardson
Disambiguation 2. Question: Who famously sang on the banks of the Wabash on his 1959 album? Answer:Bing Crosby
Disambiguation 3. Question: Who famously sang lead on the 1959 song with lyrics on the banks of the river? Answer:Johnny Preston
"
What is the age limit for nysc in nigeria?,The age limit for participating in the National Youth Service Corps (NYSC) in Nigeria is between 18 and 30 years old. This means that individuals must have graduated from a tertiary institution and be within the age range of 18 to 30 in order to be eligible for the NYSC program.,"Disambiguation 1. Question: What is the upper age limit for nysc in nigeria up graduation? Answer:30
Disambiguation 2. Question: What is the upper age limit for nysc in nigeria for a student who graduated before 30, but skipped service year? Answer:60
"
When did they change the australian national anthem?,"The Australian national anthem was officially changed on January 1, 2021. The change involved altering one word in the second line of the anthem from ""young and free"" to ""one and free"" in order to recognize and honor the Indigenous peoples of Australia and promote unity and inclusivity.","Disambiguation 1. Question: When did they officially change the australian national anthem to a modified version of ""Advance Australia Fair""? Answer:19 April 1984
Disambiguation 2. Question: When did they reinstate ""God Save the Queen"" as the australian national anthem for ceremonial occasions? Answer:January 1976
Disambiguation 3. Question: When did they first conduct a national survey regarding changing the australian national anthem to ""Advance Australia Fair""? Answer:1974
Disambiguation 4. Question: When did they conduct a formal vote regarding changing the australian national anthem to ""Advance Australia Fair""? Answer:21 May 1977
"
Who is the majority whip in the house of representatives?,"The current Majority Whip in the House of Representatives is James E. Clyburn, a Democrat from South Carolina. He has held this position since January 3, 2019.","Disambiguation 1. Question: Who was the Majority Whip of the 113th Congress? Answer:Kevin McCarthy and Steve Scalise
Disambiguation 2. Question: Who was the Majority Whip of the 114th Congress? Answer:Steve Scalise
Disambiguation 3. Question: Who was the majority whip of the 115th congress? Answer:Steve Scalise
"
Who presides over the sessions of lok sabha?,"The Speaker of the Lok Sabha presides over the sessions of the Lok Sabha. The Speaker is elected by the members of the Lok Sabha and is responsible for maintaining order during debates, deciding who may speak, and ensuring that parliamentary rules are followed. The Speaker also represents the Lok Sabha in its relations with the President and the Rajya Sabha.","Disambiguation 1. Question: Who primarily presides over the sessions of the Lok Sabha? Answer:Speaker
Disambiguation 2. Question: Who presides over the sessions of Lok Sabha in the absence of the Speaker? Answer:Deputy Speaker of the Lok Sabha
Disambiguation 3. Question: Who presides over the sessions of Lok Sabha in the absence of the Speaker and the Deputy Speaker of the Lok Sabha? Answer:Deputy-Chairman of the Rajya Sabha
"
Who has won more games packers or bears?,"As of the end of the 2020 NFL season, the Green Bay Packers have won more games against the Chicago Bears in their head-to-head matchups. The Packers have a historical record of 101 wins, 95 losses, and 6 ties against the Bears.","Disambiguation 1. Question: Who has won more games in the overall series, the Packers or the Bears after 2017? Answer:Green Bay Packers
Disambiguation 2. Question: Who has won more games in the overall series, the Packers or the Bears from 1932 to 2017? Answer:Chicago Bears
"
Who owns the four queens in las vegas?,The Four Queens Hotel and Casino in Las Vegas is owned by TLC Casino Enterprises. It is a privately owned hotel and casino located in downtown Las Vegas on the Fremont Street Experience.,"Disambiguation 1. Question: Who owned the four queens in las vegas prior to 2003? Answer:Elsinore Corporation
Disambiguation 2. Question: Who is the company that owns the four queens in las vegas since 2003? Answer:TLC Casino Enterprises
Disambiguation 3. Question: Who is the person that owns the four queens in las vegas since 2003? Answer:Caudill
"
