question,answer
What has Chancellor Jeremy Hunt’s Spring Statement been dubbed?,"Chancellor Jeremy Hunt's Spring Statement has been dubbed the ""mini-budget."""
Which icon fashion designer died this week at the age of 93? ,Pierre Cardin
A US zoo apologised to which country over the mistreatment of a bird?,Japan
"The Writers Guild of America, which represents many Hollywood scribes, went on strike this week. They last hit the picket lines in what year?",The Writers Guild of America last went on strike in 2007.
Which two Rite Aid stores in Delaware are slated to close due to the company's Chapter 11 bankruptcy?,The two Rite Aid stores in Delaware that are slated to close due to the company's Chapter 11 bankruptcy are located in Wilmington and Dover.
"Which group of countries recently announced a surprise move to slash oil production, fueling fears of higher gas prices?",The group of countries that recently announced a surprise move to slash oil production is OPEC+ (Organization of the Petroleum Exporting Countries and their allies).
In which event did Britain’s Katarina Johnson-Thompson win gold at the 2023 World Athletics Championship?,Katarina Johnson-Thompson won gold in the heptathlon event at the 2023 World Athletics Championship.
Which country was crowned the winner of Eurovision 2023?,"I'm sorry, but I am unable to provide real-time information as my responses are based on a mixture of licensed data, data created by human trainers, and publicly available data. I recommend checking the latest news or official Eurovision websites for the most up-to-date information on the winner of Eurovision 2023."
Pepsi is joining forces with which candy brand for a new flavor of the popular soda?,Pepsi is joining forces with the candy brand Peeps for a new flavor of the popular soda.
UK ministers reportedly considered a nationwide cull of which household pets at the start of the Covid pandemic?,Cats
Who won the award for best actress in a musical or comedy at the Golden Globes this week?,"The award for best actress in a musical or comedy at the Golden Globes this week was won by Rosamund Pike for her role in the movie ""I Care a Lot."""
"What is included in Iron Hill Brewery & Restaurant's Witches Brew Flight, available from October 27th to October 29th?","The Iron Hill Brewery & Restaurant's Witches Brew Flight includes four spooky beers: Ichabod Imperial Pumpkin Ale, Scary Cherry Sour, Witches Brew IPA, and Sleepy Hollow Pumpkin Ale."
"According to latest Halifax data, UK house prices fell by how much year-on-year in August?","According to the latest Halifax data, UK house prices fell by 0.2% year-on-year in August."
Xi Jinping met with Joe Biden in which city during the Chinese leader's first visit to the US in six years?,"Xi Jinping met with Joe Biden in Washington, D.C. during the Chinese leader's first visit to the US in six years."
What is the name of the anthem composed by Andrew Lloyd Webber for the King’s coronation?,"The name of the anthem composed by Andrew Lloyd Webber for the King's coronation is ""The Golden Jubilee."""
A Spanish duke and his wife have triggered controversy by naming their recently christened daughter what?,"The Spanish duke and his wife have triggered controversy by naming their recently christened daughter ""Franco."""
Gregg Wallace presented what alleged food innovation to combat the cost-of-living crisis in a newly aired TV satire?,"Gregg Wallace presented the idea of ""bread and dripping"" as a food innovation to combat the cost-of-living crisis in a newly aired TV satire."
The NFL announced its inaugural game on Black Friday will feature the revamped New York Jets hosting which team?,The NFL announced its inaugural game on Black Friday will feature the revamped New York Jets hosting the Buffalo Bills.
"Pat Sajak announced this week that after next season, he will step down as host of which game show?",Wheel of Fortune
