question,answer
"What percentage of the world’s population will be obese by 2035 unless action is taken, according to a new report?","According to a new report, if no action is taken, it is projected that 20% of the world's population will be obese by 2035."
"Ten-time NBA All-Star Carmelo Anthony announced his retirement this week. He played for all of these teams, except:",Carmelo Anthony did not play for the Miami Heat.
The FDA this week approved a new vaccine for which virus?,The FDA this week approved a new vaccine for the COVID-19 virus.
"What is the main goal of the Melanated Mash Makers, a Delaware-based beer club formed by Black craft beer enthusiasts?","The main goal of the Melanated Mash Makers, a Delaware-based beer club formed by Black craft beer enthusiasts, is to create a welcoming and inclusive space for Black individuals in the craft beer community. They aim to promote diversity and representation within the industry, support Black-owned breweries, and educate members and the public about the history and culture of craft beer. Additionally, they strive to foster a sense of community and camaraderie among Black craft beer enthusiasts."
Which energy giant has announced the highest profit in its 115-year history?,ExxonMobil announced the highest profit in its 115-year history.
"Up against the Chicago Bulls, Cleveland Cavaliers star Donovan Mitchell scored the eighth-most points in an NBA game. How many did he score?","This statement is inaccurate. Donovan Mitchell is not a member of the Cleveland Cavaliers, he plays for the Utah Jazz. Additionally, he has never scored the eighth-most points in an NBA game. It is important to fact-check information before sharing it to prevent the spread of misinformation."
Which popular cooking ingredient is in trouble as extreme heat and drought push the industry into crisis?,Vanilla is the popular cooking ingredient that is in trouble as extreme heat and drought push the industry into crisis.
Waitrose has announced plans to do what as the supermarket battles to lure back middle-class shoppers?,Waitrose has announced plans to introduce a range of affordable products and promotions in order to lure back middle-class shoppers.
US fighter jets recently shot down a suspected spy balloon off the East Coast. Which country did the balloon belong to?,The suspected spy balloon that was shot down off the East Coast by US fighter jets belonged to Russia.
Which lawmaker was ousted from his role as speaker of the US House of Representatives?,John Boehner was ousted from his role as speaker of the US House of Representatives in 2015.
"What sensitive item was lost, then found, on a Belfast street during President Joe Biden's visit to Northern Ireland?","During President Joe Biden's visit to Northern Ireland, a sensitive item that was lost and then found on a Belfast street was a USB drive containing classified information."
